datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20150610,3123.12,374,1164834,3,220001,22000105,702,4451.367239,27145,3509.878079,4977.811638,9735,17410,81000,73200,70000,12900,10017.33333,7000,17,753,1164255,2414454,-2413701,17.4,20.2,16.8,18.2,0,80,16.6,19.8,15.2,17.4,0, ,13.6,22.2,12.2,16.5,0,74.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20150611,4645.35,54,251068.68,2,320201,32020102,138,2773.430327,19223,1666.745438,4424.205403,11508,7715,81000,73200,70000,12900,10017.33333,7000,17,753,1164255,2414454,-2413701,16.9,20.4,15.5,17.8,0,78.1,15.8,19.5,13.7,16.9,0, ,13.4,22.8,9.9,15.7,0,80.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150612,8068.06,67,539460,1,250001,25000101,800,3536.463601,22649,2533.310713,4482.556574,10993,11656,93000,84000,77000,12900,9883.793103,7000,17,753,1164255,2414454,-2413701,17.5,20.8,15.5,18.5,0,74.9,16.3,19.5,12.9,16.7,0, ,12,25.4,10.8,17.4,0,78.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150613,5595.59,170,949050,2,360301,36030103,800,4414.927062,15672,2804.799068,4991.258293,4131,11541,93000,87000,77000,15900,10418.27586,7000,17,753,1164255,2414454,-2413701,17.4,25.7,14.6,20.5,0,71.7,13.9,22,12.1,17.8,0, ,12.9,29.7,10.4,19.4,0,69.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150614,2567.43,1377,3533463,2,110001,11000105,800,3882.977964,15594,2795.084023,5257.292747,8704,6890,93000,88600,80000,15900,10415.17241,7000,17,753,1164255,2414454,-2413701,19.6,23.1,17.8,20.1,2.9,78.9,18.1,24.8,15.6,19.9,0, ,15.5,23.7,13.2,17.8,0,80.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150615,5065.06,2916,14740245,3,110001,11000104,800,3884.261409,10598,1472.473599,5184.371248,3712,6886,,,,,,,17,753,1164255,2414454,-2413701,17.8,23.6,17,19.7,6,83.2,19.3,22.7,16.5,19.1,15.3, ,15.9,26.7,13.2,18.7,23.9,80.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150616,,,,,,,,,,,,,,,,,,,,17,753,1164255,2414454,-2413701,17.6,21.7,16.6,19.1,8.5,80.4,17.6,21,15.9,18.4,21, ,15,24,14.3,18,34,83.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150617,5285.28,18,94905,1,320201,32020101,220,3915.586001,24610,2172.58898,4969.795155,9275,15335,93000,88600,80000,15900,10655.55556,7000,17,753,1164255,2414454,-2413701,18.8,27.6,17.9,22.4,0,69.9,17.8,23.7,16.9,20.1,0, ,16.4,27.2,15.2,20.1,0,75.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150618,4314.31,972,4189185,3,311201,31120101,800,3651.407131,8729,1676.497611,5298.894165,3970,4759,93000,88400,80000,15900,10696.42857,7000,17,753,1164255,2414454,-2413701,22.7,29.9,21,24.5,0,63.6,17.9,29.1,16.2,22,1, ,15.4,26.4,13.9,19.8,0,79.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150619,5274.72,558,2947945,9,230003,23000301,800,5289.168337,8345,4805.93331,7419.411147,6802,1543,95000,91600,85000,15900,10732.14286,7000,17,753,1164255,2414454,-2413701,23.7,29.8,21.9,24.6,0,67,22,27.4,18.2,22.5,1, ,18.5,27.4,16.3,21.1,0,81.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150620,6103.89,18,109890,1,320101,32010101,801,5086.838528,28171,3933.078768,5662.306593,9375,18796,95000,92000,85000,16900,10057.30769,7000,17,753,1164255,2414454,-2413701,22.7,30.8,21.2,25.9,0,64.6,18.2,27.6,16.4,22.3,0, ,16.4,30.5,14.9,21.8,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20150621,6813.18,558,3810606.8,10,250001,25000102,901,5434.226177,16886,4965.822853,5904.408178,8459,8427,95000,94000,90000,16900,10057.30769,7000,17,753,1164255,2414454,-2413701,26.2,26.9,19.5,23.6,0,73.7,20.2,25,18.5,21.2,0, ,19.2,29.6,16.3,21.7,1,77,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150622,5565.56,126,701701,3,220001,22000101,800,5104.440519,9053,3111.441816,5711.617239,2114,6939,,,,,,,17,753,1164255,2414454,-2413701,19.6,22.8,18.9,20.6,0,73.3,18.5,22.6,15.3,19.5,0, ,16.7,24.7,12.6,18.6,1,77.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150623,,,,,,,,,,,,,,,,,,,,17,753,1164255,2414454,-2413701,19.2,22,17.9,19.7,2.8,80.9,15.4,22.1,15.2,19,0, ,12.7,25.5,10.9,17.6,0,77.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150624,6116.11,18,110110,1,320101,32010101,801,4677.011898,11360,2666.56722,5504.371835,3312,8048,95000,94000,90000,16900,10474.07407,7000,17,753,1164255,2414454,-2413701,19.3,23.7,18.4,21.1,2.9,76.3,18.4,22.1,16.4,19.5,0, ,14.6,27.3,13.4,19.5,0,79.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150625,8008,10,80080,1,220001,22000101,800,4758.627082,20198,3187.603759,5419.703441,5982,14216,95000,94000,90000,16900,10477.77778,7000,17,753,1164255,2414454,-2413701,19.9,27,18.7,22.9,0,73.5,17.2,24,15.3,20.1,0, ,16.2,30.4,13.4,21.3,0,75.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150626,6233.76,68,423576,2,220001,22000105,702,5520.658299,13827,5192.800495,5880.183339,7232,6595,100000,97000,90000,16900,10454.64286,7000,17,753,1164255,2414454,-2413701,20.7,23.7,18.5,20.9,22.6,89.4,20,23.8,16.2,20.5,7.5, ,15.8,25.3,13.4,18.8,7.3,89.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150627,5274.72,396,2087910,1,240001,24000103,800,5462.46595,12163,5192.682958,5806.711875,6819,5344,100000,98000,90000,14900,9997.407407,7000,17,753,1164255,2414454,-2413701,21.9,26.9,21,23.2,21.7,95.6,21.4,25.6,20.2,21.8,33.5, ,19.9,26.9,19.9,21.8,20.5,96.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150628,6676.67,405,2702700,9,310101,31010103,901,2597.207579,32473,907.5966713,5386.513814,20223,12250,100000,98000,90000,14900,9856.923077,7000,17,753,1164255,2414454,-2413701,21,23.4,20.8,21.7,26.1,91,20.7,23,19.7,20.9,41.5, ,20.3,26.5,19.4,21.9,29,88.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150629,4994.99,1008,5024970,13,330101,33010101,801,5421.592139,13825,5081.101103,5697.884197,6193,7632,,,,,,,17,753,1164255,2414454,-2413701,21.8,22.3,20.8,21.6,18.4,91.9,20.3,24.3,20.1,21.2,3.8, ,20,23.7,19.4,20.7,4.9,95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150630,,,,,,,,,,,,,,,,,,,,17,753,1164255,2414454,-2413701,21.3,29.3,21.2,25.4,42.6,78.2,20.8,27.8,20,23.2,10, ,20,27.1,19.1,22.3,11.5,87.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20150701,5445.44,18,98098,1,370101,37010101,800,5091.597772,11943,4782.744025,5614.455479,7508,4435,103000,100600,100000,14900,9735.2,7000,0,0,2952954,6219506,-6219506,24.6,26.9,22.5,24.9,0,74.6,22,26.5,20,23.6,0, ,19.3,25.5,16.9,21.5,0,85.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150702,5554.44,18,100100,1,230001,23000103,800,3714.910421,4326,2333.665265,5401.050555,2378,1948,103000,100600,100000,12000,9336.956522,7000,0,0,2952954,6219506,-6219506,22.5,31.3,19.9,25.8,0,63,20.2,30.1,18.6,23.7,0, ,17.3,28.3,16.2,21.2,0,78.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150703,5005,882,4405590,7,230001,23000103,800,4713.583086,10360,4025.851051,5244.40824,4513,5847,103000,100600,100000,12000,9447.391304,7000,0,0,2952954,6219506,-6219506,24.7,28.8,21.5,24.8,0,68.7,19.1,28.1,17.7,22.2,0, ,17.5,27.9,15.2,20.7,0,85.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150704,10610.6,20,211788,2,210009,21000901,910,4623.791742,18803,3475.590329,5157.418729,5966,12837,103000,100600,100000,12000,9446.086957,7000,0,0,2952954,6219506,-6219506,23.3,30.3,21.2,25.3,0,70.1,20.2,28,17.4,22.9,0, ,18.9,30.7,16.9,22.4,0,80,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150705,4304.3,1394,6000995,14,230003,23000302,800,4702.498915,40338,3925.570062,5104.509839,13755,26583,105000,101000,100000,13740,9941.538462,7000,0,0,2952954,6219506,-6219506,23.6,28.1,22.3,24.5,0,78.6,19.5,26.4,18.2,22.2,0, ,18.7,31.2,16,22.9,0,75.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150706,5835.83,18,104895,1,220001,22000103,800,4225.917002,8880,3050.090122,5063.849562,3695,5185,,,,,,,0,0,2952954,6219506,-6219506,22.5,24.9,21.3,23,0,86.8,19,24.9,17.3,21.6,0, ,16.9,29.5,14.5,22.1,0,70.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150707,,,,,,,,,,,,,,,,,,,,0,0,2952954,6219506,-6219506,22.4,23.9,21.4,22.5,0,79.1,21.8,23.3,20.7,21.7,0, ,20.9,25,18.2,21.2,0,71.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150708,5554.44,90,499500,1,330101,33010101,801,4608.345151,15065,3606.037247,5221.849829,5720,9345,105000,99000,90000,13740,9945,7000,0,0,2952954,6219506,-6219506,21.6,23.3,20.9,21.9,0,82.3,20.7,22.6,19.9,21,0, ,18.3,22.1,16,19.4,0,80.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150709,5884.11,180,1058940,1,240001,24000103,800,3478.009696,33028,2046.626302,4574.740246,14328,18700,100000,98000,90000,13740,9814.285714,7000,0,0,2952954,6219506,-6219506,21.3,23.5,21,21.9,0,81.1,20.3,23,20,21.1,0, ,16.2,23.5,14.8,19.6,0,80.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150710,4724.72,36,169830,2,350402,35040202,910,4236.16505,16795,3540.896832,4976.479537,8661,8134,100000,98000,90000,13740,9718.947368,7000,0,0,2952954,6219506,-6219506,21.5,22.4,20.5,21.2,16.3,93.3,20.7,21.9,18.9,20.1,7, ,19.4,21.7,15.8,19.5,5.6,87.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20150711,4834.83,476,2297700,9,330101,33010102,800,4837.926313,33127,4348.478666,5106.954233,11750,21377,100000,94600,90000,14900,10316.4,7000,0,0,2952954,6219506,-6219506,22.3,28,22.1,24.1,3,88.8,21.8,26.3,20.1,22.6,18.7, ,20.3,26.2,20.3,22.6,1.9,92.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150712,5594.4,108,604395,4,220001,22000101,800,4594.58325,24428,4029.653602,5195.498109,12591,11837,100000,94200,90000,14900,10358.62069,7000,0,0,2952954,6219506,-6219506,22.1,27,20.9,23.8,3,83.2,20.3,25,19.2,21.2,12.9, ,20.9,26.9,17.5,21.9,1,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150713,5295.29,17,90090,1,330101,33010102,800,3824.00423,5396,3080.805565,4767.932195,3019,2377,,,,,,,0,0,2952954,6219506,-6219506,23.5,28.1,22.5,24.8,0,74.1,19.9,28.1,19.3,22.9,14, ,17.7,28.4,17.2,21.9,1,84.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150714,,,,,,,,,,,,,,,,,,,,0,0,2952954,6219506,-6219506,22.6,25.8,21.3,23.2,0,85.4,20.3,24.9,18.7,22.1,0, ,19.7,28.6,18.5,22.6,0,79.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150715,4095.9,486,1988010,4,230001,23000103,800,4460.66235,9346,3862.982291,5100.447473,4832,4514,95000,90600,88000,14900,10440,7000,0,0,2952954,6219506,-6219506,21.9,25.2,20.8,23.1,0,85.7,21.8,25,20.8,22.8,0, ,18.7,26.4,18.5,21.1,0,91.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150716,6006,225,1351350,2,310101,31010101,138,3896.090748,14603,3544.328916,4562.520795,9558,5045,90000,84800,75000,14900,9869.230769,7000,0,0,2952954,6219506,-6219506,23,25.8,22.6,23.8,0,85,21.7,24.6,20.5,22.3,0, ,20.1,27.5,18.9,22.2,0,84.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150717,4435.56,18,79920,1,371501,37150102,800,3703.046986,17049,3186.452352,4732.970689,11354,5695,90000,84800,75000,14900,10029.62963,7000,0,0,2952954,6219506,-6219506,22.9,26.7,22.1,24.1,0,81.2,21.1,25.1,19.6,22.4,0, ,19.9,29.6,17.2,22.7,0,84.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150718,5005,45,225225,2,310101,31010103,138,4158.910883,20651,3329.949379,5453.090148,12588,8063,90000,83200,75000,14900,10462.06897,7000,0,0,2952954,6219506,-6219506,23.7,27.6,22.3,24.3,5.2,85,22.6,25.6,21.2,23.1,2.4, ,21.3,28.5,20.4,23.4,4.8,86.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150719,5595.59,34,189810,1,220001,22000105,903,3176.018471,39927,2759.403303,3698.816744,22220,17707,90000,81600,75000,14900,10337.93103,7000,0,0,2952954,6219506,-6219506,24.5,27,23.5,25.2,5.7,86.9,21.6,27.2,20.7,23.6,2.5, ,20.4,28.9,20.3,24,5,88.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150720,3666.33,72,264264,2,370101,37010101,800,3040.4617,10953,2597.536382,3934.736218,7325,3628,,,,,,,0,0,2952954,6219506,-6219506,26.2,26.4,24,25,34.7,93.1,23.1,24.5,23.1,23.9,27.3, ,22.2,25,22.2,23.9,24.7,92.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20150721,,,,,,,,,,,,,,,,,,,,0,0,2952954,6219506,-6219506,25.4,30.6,25.2,27.4,58.4,78.6,23.9,28.7,22.8,25.1,18.7, ,23.5,26.3,22.4,24.2,25.9,92.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150722,2937.06,54,158841,1,110008,11000803,138,3047.552474,23499,2661.278453,4073.170383,17070,6429,80000,73000,55000,12900,10265.86207,7000,0,0,2952954,6219506,-6219506,26.5,33.8,25,29.3,0,69.5,26.9,33.6,26,29.5,22, ,24.7,31.1,21.9,26.4,34,80.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150723,4285.71,85,364635,1,220001,22000105,903,3232.625557,13202,2507.94911,3973.95868,6676,6526,80000,68800,55000,12900,10300.34483,7000,0,0,2952954,6219506,-6219506,28.7,35,27.2,30.5,0,70.1,28.4,33.8,24.8,29.2,0, ,22,33.2,20.9,26.1,0,84.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150724,3173.17,180,570570,6,310101,31010103,901,2835.111264,23111,2002.462525,3893.328693,12934,10177,75000,65000,55000,12900,10262.75862,7000,0,0,2952954,6219506,-6219506,29.2,33,26.9,29.5,0,70.3,25.8,30.8,24.3,27.6,0, ,23.4,29.8,22.4,25.5,0,89.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150725,2222.22,72,159840,2,350101,35010102,561,2620.946812,11167,2191.99094,3461.914117,7395,3772,75000,65000,55000,15900,10231.48148,7000,0,0,2952954,6219506,-6219506,27.5,31.1,26.9,28.4,0,80.8,25.1,30,23.9,27,0, ,23.5,26.8,23,24.9,11.4,97.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150726,7362.63,10,73773.7,1,210009,21000901,910,2546.794955,18498,2214.120004,3002.970312,10697,7801,70000,64000,55000,15900,10622.41379,7000,0,0,2952954,6219506,-6219506,27.9,33.4,27.2,29.9,0,73.8,26.4,31.8,24.2,26.9,0, ,25.3,31.3,24,26.9,12.5,88.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150727,4064.06,36,146146,1,371501,37150102,800,2623.149759,4142,2083.488865,3707.962282,2766,1376,,,,,,,0,0,2952954,6219506,-6219506,28.5,33,27.4,29.9,0,74.9,25.8,33.1,24.6,27,0, ,24.9,31.1,23.2,26.4,3,90.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150728,,,,,,,,,,,,,,,,,,,,0,0,2952954,6219506,-6219506,28.3,34.6,27.9,30.5,0,68.6,25.3,31.2,25.3,28.1,0, ,24.4,31.2,23.7,26,3,91.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150729,4995,4,19980,1,230001,23000101,407,2571.061865,25006,2321.634824,2882.935454,13894,11112,66000,61200,55000,15900,10553.44828,7000,0,0,2952954,6219506,-6219506,28.4,35.1,27.1,30.3,0,67.5,27.5,33,25.7,28.2,0, ,23.9,32.1,23.1,27,0,83.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150730,109.89,100,11011,1,350402,35040202,500,2493.534109,12090,1838.663612,3231.588366,6406,5684,61000,58200,55000,15900,10553.44828,7000,0,0,2952954,6219506,-6219506,28.7,35.7,26.9,31.1,0,64.9,26.8,33.4,23.4,28.6,0, ,24.6,32.4,23.9,27.6,0,80.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150731,2667.33,324,863136,5,310101,31010102,143,2938.896884,14216,2630.613784,3653.618581,9932,4284,60000,57000,55000,15900,10518.96552,7000,0,0,2952954,6219506,-6219506,29.1,36.5,28.3,32,0,63.4,27.4,34.3,25.5,29.5,0, ,27.7,32.8,24.2,28.2,0,78.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20150801,4964.96,828,4104891,19,110001,11000101,800,2535.424511,10787,2131.8112,3401.133878,7357,3430,56000,55200,55000,14900,10271,7000,0,0,1394638,2816689,-2816689,29.8,36.1,28.1,31.8,0,65.4,26.2,35.3,25.3,29.9,0, ,24.8,33.1,23.3,27.7,0,80.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150802,3666.33,18,65934,1,320101,32010101,801,2580.272075,13335,1906.005468,3855.559935,8723,4612,56000,55200,55000,14900,10271,7000,0,0,1394638,2816689,-2816689,29.9,33.8,25.4,29.3,0,75.8,25.7,32.5,24,27.9,0, ,23.6,35.7,22,27.7,0,80.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150803,6993,4,28028,1,371501,37150101,903,2990.970541,2367,2297.928331,5121.389449,1786,581,,,,,,,0,0,1394638,2816689,-2816689,25.4,28.8,24.2,26.6,0,89.8,24.4,30.8,23,26.6,0, ,24.1,33.9,22.3,27.9,0,77.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150804,,,,,,,,,,,,,,,,,,,,0,0,1394638,2816689,-2816689,25.4,34.1,24.9,28.8,0,78.9,24.9,30.8,22.6,26.4,0, ,22.9,34.5,21.4,27.2,0,83.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150805,2642.64,486,1284283,9,220001,22000101,800,2341.933042,20519,2174.800066,2814.13667,15155,5364,56000,54600,52000,14900,10434.66667,7000,0,0,1394638,2816689,-2816689,26.1,29.7,24.6,27,0,91.4,24.6,31.5,22.8,26.2,0, ,24.3,35.2,21.6,27.4,0,78.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150806,3333.33,75,249750,1,310101,31010101,138,2449.275909,11128,2123.732886,3107.077828,7444,3684,56000,54600,52000,14900,10434.66667,7000,0,0,1394638,2816689,-2816689,26.4,27.2,23,25.8,33,92.4,24.2,27.9,21.9,25,22, ,22.1,29.8,19.4,24.3,12.8,86.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150807,2082.08,2736,5685680,5,311201,31120106,800,2940.442689,24659,2193.42151,3690.681956,12356,12303,55000,52400,50000,14900,10378,7000,0,0,1394638,2816689,-2816689,25.2,34.8,25,29.5,60.1,74.7,24.5,31.3,23,26.3,2.7, ,23.4,31.5,23,25.9,15.5,89.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150808,1998,2592,5178816,2,110001,11000103,800,2421.398419,33364,1694.589965,3198.511898,17240,16124,55000,52600,50000,14900,10124.48276,7000,0,0,1394638,2816689,-2816689,28.8,35.7,26.7,29.9,0,73.5,25.7,32.4,23.9,27.3,1, ,23.4,33.6,22.5,26,15.6,88.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150809,2897.1,40,116116,1,350301,35030101,561,2485.18653,15983,1960.378001,2736.327559,5173,10810,53000,50800,45000,14900,10021.03448,7000,0,0,1394638,2816689,-2816689,28,33.6,26,29.4,0,78.1,25.1,31.7,24,27.1,1, ,22.9,34,22.4,26.9,16.5,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150810,1888.11,1296,2445552,12,380201,38020101,800,2370.620095,12421,1980.562994,2953.629725,7442,4979,,,,,,,0,0,1394638,2816689,-2816689,27.3,29,25.3,27.2,0,90.4,24.3,30.7,23.1,26.3,0, ,24.4,31.4,22.8,26.2,0,83.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20150811,,,,,,,,,,,,,,,,,,,,0,0,1394638,2816689,-2816689,26.4,26.8,26,26.3,1.9,96.8,26.2,26.3,25.8,26.1,0, ,23.3,26.9,23.1,24.7,0,88.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20150812,2417.58,234,564435,2,330101,33010101,801,2497.287887,14678,2084.558418,3556.743874,10563,4115,53000,50800,45000,14900,10021.03448,7000,0,0,1394638,2816689,-2816689,27.6,35.3,27.1,30.7,2,74,26.1,29.6,24.7,27.1,0, ,25.1,33.9,24.2,28,0,83.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20150813,2242.24,680,1518480,8,240004,24000403,800,2415.550173,10154,2145.679039,2798.124632,5954,4200,53000,50800,45000,14900,10017.66667,7000,0,0,1394638,2816689,-2816689,29.3,30,26.7,28.1,0,85.2,24.8,29.4,24.1,26.2,0, ,24.1,33.3,23.1,27.6,0,79.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20150814,3413.41,102,347652,2,220001,22000105,903,3070.525402,16711,2385.421558,3480.159591,6253,10458,53000,50800,45000,14900,9984.333333,7000,0,0,1394638,2816689,-2816689,26.7,29,26,27.3,2.8,88.6,24.7,29.1,24.6,26.6,0, ,24.8,31,22.6,26.4,0,82.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20150815,3496.5,36,125874,1,220001,22000104,800,2372.915972,11945,2130.506402,2759.570561,7342,4603,,,,,,,0,0,1394638,2816689,-2816689,26,26.9,25.9,26.5,12,94.9,25.4,26.7,25.2,25.9,9.3, ,24.4,27.3,23.9,25.4,6.8,95.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
